id,date,ticker,emo_label,senti_label,original,processed
103146,2020-06-02,TSLA,anger,bearish,$TSLA i am sorry but this is going down.😰,Tesla i am sorry but this is going down. [anxious face with sweat]
103147,2020-06-02,HD,amusement,bullish,"$HD bullish on this but ex div date tomorrow going down some, then I will get back in🤗🤗🤗","Home Depot bullish on this but ex div date tomorrow going down some, then I will get back in [smiling face with open hands]   "
103148,2020-06-02,BABA,excitement,bullish,$BABA You gotta love the dip in Baba. Still holding 10 calls. This is my sixth week holding. Ain’t easy but we Baba bulls are getting stronger and stronger.🚀,Alibaba You gotta love the dip in Baba. Still holding 10 calls. This is my sixth week holding. Ain’t easy but we Baba bulls are getting stronger and stronger. [rocket]
103149,2020-06-02,KO,excitement,bearish,$KO Ok this is where it happens😂😂🤣,Coca-Cola  Ok this is where it happens [face with tears of joy]   [rolling on the floor laughing]
103150,2020-06-03,HD,belief,bullish,$HD added 2 mins prior to close. Looks like a breakout of consolidation. Tomorrow is going to be heavy 👀  here if market holds support!,Home Depot added 2 mins prior to close. Looks like a breakout of consolidation. Tomorrow is going to be heavy  [eyes]   here if market holds support!
103151,2020-06-03,XOM,excitement,bullish,"$XOM Oil is up, BP is up and XOM will today🚀🚀🚀","Exxon Mobil Oil is up, BP is up and XOM will today [rocket]   "
103152,2020-06-03,PFE,excitement,bullish,$PFE welp that was my target and I'm still here. 🥴😂😁,Pfizer welp that was my target and I'm still here.  [woozy face]  [face with tears of joy]  [beaming face with smiling eyes]
103153,2020-06-03,BA,surprise,bullish,$BA thank you guys 🙏🏻 just doubled my account balance 🤩🤩🤩🤩🤩🤩🤩🤩 those $160 June 5 calls were a true blessing,Boeing thank you guys  [folded hands light skin tone]  just doubled my account balance  [star struck]         those $160 June 5 calls were a true blessing
103154,2020-06-03,BA,anger,bullish,$BA falllll please falll so I don’t regret missing this for the rest of my life. 😭,Boeing falllll please falll so I don’t regret missing this for the rest of my life.  [loudly crying face]
103155,2020-06-03,BABA,ambiguous,bullish,$BABA sold 3/4 position here at 2.75 from .60 entries. My avg was .90 though due to betting on ER 🤦‍♂️,Alibaba sold 3/4 position here at 2.75 from .60 entries. My avg was .90 though due to betting on ER  [man facepalming]
103156,2020-06-03,BABA,surprise,bullish,"$BABA congrats fellow bulls. Quick 500% gain on June 19 210 calls, caught them at 200$ each now worth 1k💰","Alibaba congrats fellow bulls. Quick 500% gain on June 19 210 calls, caught them at 200$ each now worth 1k [money bag] "
103157,2020-06-03,BA,optimism,bullish,$BA non stop 😏🤝 on the way to 185+,Boeing non stop  [smirking face]  [handshake]  on the way to 185+
103158,2020-06-03,DIS,optimism,bearish,"$DIS If you bought Exxon (XOM) right now, it’s be like buying Disney at 100, just saying. Have a look around. 👀","Disney If you bought Exxon (XOM) right now, it’s be like buying Disney at 100, just saying. Have a look around.  [eyes] "
103159,2020-06-03,TSLA,anger,bearish,"$TSLA fighting to hold green. Butbots looming tired. 
BTD Bulls
🙈🐒","Tesla fighting to hold green. Butbots looming tired. 
BTD Bulls
 [see no evil monkey]  [monkey] "
103160,2020-06-03,BA,amusement,bullish,$BA got more calls on the dip timed it perfect 🙌💸,Boeing got more calls on the dip timed it perfect  [raising hands]  [money with wings]
103161,2020-06-03,BA,optimism,bullish,$BA it looks like will be touching $200 very soon 💪,Boeing it looks like will be touching $200 very soon  [flexed biceps]
103162,2020-06-03,TSLA,disgust,bearish,$TSLA watching paint dry and the movie “how to kill options”. 😆,Tesla watching paint dry and the movie “how to kill options”.  [grinning squinting face]
103164,2020-06-03,BA,ambiguous,bullish,$BA  who still waiting on that dip??? 😂,Boeing  who still waiting on that dip???  [face with tears of joy]
103165,2020-06-03,FB,optimism,bearish,$FB Red all day during an excellent green day smh😘,Facebook Red all day during an excellent green day smh [face blowing a kiss]
103166,2020-06-03,BA,optimism,bullish,"$BA bought this call a little late, hopefully it opens at $180 tomorrow 🤑","Boeing bought this call a little late, hopefully it opens at $180 tomorrow  [money mouth face] "
103167,2020-06-03,BA,excitement,bullish,$BA I bought my 12 year old daughter Boeing at 124 🛫🛫,Boeing I bought my 12 year old daughter Boeing at 124  [airplane departure]
103168,2020-06-03,BA,optimism,bullish,"93% on $BA today. Might buy tomorrow, 1 Contract, before the market open for a day trade! 👌🏽💯🍾","93% on Boeing today. Might buy tomorrow, 1 Contract, before the market open for a day trade!  [OK hand medium skin tone]  [hundred points]  [bottle with popping cork] "
103169,2020-06-04,BRK.B,excitement,bullish,$BRK.B My turtle is doing well 😈 Warren not making a move worries me tho...,Berkshire Hathaway My turtle is doing well  [smiling face with horns]  Warren not making a move worries me tho...
103170,2020-06-04,TSLA,amusement,bullish,$TSLA The new software updates stop at red lights and stop 🛑 signs now for a few weeks. Loving 🥰 it so much,Tesla The new software updates stop at red lights and stop  [stop sign]  signs now for a few weeks. Loving  [smiling face with hearts]  it so much
103171,2020-06-04,BA,surprise,bullish,$BA lol someone bought $16m worth of shares after hours crazy. ✈️,Boeing lol someone bought $16m worth of shares after hours crazy.  [airplane]
103172,2020-06-04,CCL,optimism,bullish,$CCL just let the hope be known 🙏🏼🙏🏼there’s better days to come to all,Carnival just let the hope be known  [folded hands medium light skin tone]  there’s better days to come to all
103173,2020-06-04,BA,disgust,bullish,$BA July 17 200c...for the win ☺,Boeing July 17 200c...for the win  [smiling face]
103174,2020-06-04,BA,optimism,bullish,$BA    How ya like my advice now ?   In at 125 average.  See ya at 300 by Christmas . 🙏🏻,Boeing    How ya like my advice now ?   In at 125 average.  See ya at 300 by Christmas .  [folded hands light skin tone]
103175,2020-06-04,TSLA,anxiety,bullish,$TSLA There are some snipers  at $894. We need drones to destroy them. 📈👇🚀💰💪✅,Tesla There are some snipers  at $894. We need drones to destroy them.  [chart increasing]  [backhand index pointing down]  [rocket]  [money bag]  [flexed biceps]  [check mark button]
103176,2020-06-04,BA,ambiguous,bullish,$BA CHEARS FOR ALL THOSE WHO SAID BA WILL GO BANKRUPT MAY YOUR SOUL RIP🤫,Boeing CHEARS FOR ALL THOSE WHO SAID BA WILL GO BANKRUPT MAY YOUR SOUL RIP [shushing face]
103177,2020-06-04,BA,optimism,bullish,$BA measured move will be 196 into close before end of day 🚀🚀🚀🚀,Boeing measured move will be 196 into close before end of day  [rocket]
103178,2020-06-04,AMZN,belief,bullish,$AMZN going to close real strong 🚀🚀,Amazon going to close real strong  [rocket]
103179,2020-06-04,TSLA,belief,bullish,$TSLA shorts grill time will come  😄😄😄soon,Tesla shorts grill time will come   [grinning face with smiling eyes]   soon
103180,2020-06-04,AAPL,anxiety,bearish,$AAPL break even 312 🤷🏾‍♂️ expires tomorrow I’ll be sleep while my lotto ticket cooks for that morning sir you were right,Apple break even 312  [man shrugging medium dark skin tone]  expires tomorrow I’ll be sleep while my lotto ticket cooks for that morning sir you were right
103181,2020-06-04,TSLA,optimism,bearish,"$TSLA those 0.74 850 puts printed 380% return on drip. Lol, 🤑🤑🤑🤑","Tesla those 0.74 850 puts printed 380% return on drip. Lol,  [money mouth face]    "
103182,2020-06-04,BA,excitement,bullish,$BA my think or swim looks like a whole mess tryna desperately find a reason for this to still go up tmrrw lol best I can do is throw it in a wedge and ignore the sell signals 🤫 no selling. Lol,Boeing my think or swim looks like a whole mess tryna desperately find a reason for this to still go up tmrrw lol best I can do is throw it in a wedge and ignore the sell signals  [shushing face]  no selling. Lol
103183,2020-06-05,WMT,disgust,bearish,$WMT So glad mom and Pop are opening so I can leave this big box douche store.😀😀😀😀,Walmart So glad mom and Pop are opening so I can leave this big box douche store. [grinning face]
103184,2020-06-05,BA,amusement,bullish,$BA never made this much cash in one week ! 🥃😎💰,Boeing never made this much cash in one week !  [tumbler glass]  [smiling face with sunglasses]  [money bag]
103185,2020-06-05,BA,belief,bullish,$BA $250 in a week or what👩‍🚀🚀,Boeing $250 in a week or what [woman astronaut]  [rocket]
103186,2020-06-05,BA,ambiguous,bullish,"$BA good morning guys, let’s make this money 💯 I called it last night, over $200 shortly","Boeing good morning guys, let’s make this money  [hundred points]  I called it last night, over $200 shortly"
103187,2020-06-05,BA,excitement,bullish,"$BA shorts spreading rumors for weeks now eat S**T 😂😂😂😂😂

Run and cover. Short squeeze 🚀🚀🚀🚀🚀💪💪💪💪💪","Boeing shorts spreading rumors for weeks now eat S**T  [face with tears of joy]     

Run and cover. Short squeeze  [rocket]      [flexed biceps]     "
103188,2020-06-05,BA,amusement,bullish,$BA sitting pretty here also lol 😂 huge wins this week,Boeing sitting pretty here also lol  [face with tears of joy]  huge wins this week
103189,2020-06-05,BA,optimism,bullish,$BA obviously everything will rebound.. eventually.. what a catch 👍,Boeing obviously everything will rebound.. eventually.. what a catch  [thumbs up]
103190,2020-06-05,BA,optimism,bullish,$BA these calls are printing!🚀🚀😙🙌🙌👋$$$$$$,Boeing these calls are printing! [rocket]   [kissing face with smiling eyes]  [raising hands]   [waving hand] $$$$$$
103191,2020-06-05,JPM,belief,bullish,"Big rotation into Value stocks etc. $JPM up nicely, my dad is happy😂","Big rotation into Value stocks etc. JPMorgan up nicely, my dad is happy [face with tears of joy] "
103192,2020-06-05,CCL,optimism,bullish,$CCL good bye shorts you’re fried better cover STAT or you’ll grabbing your ankles.  This will be an EPUC SQUEEEZE 💥 💩 🚀,Carnival good bye shorts you’re fried better cover STAT or you’ll grabbing your ankles.  This will be an EPUC SQUEEEZE  [collision]   [pile of poo]   [rocket]
103193,2020-06-05,BA,excitement,bullish,$BA I spent my stimulus check on boeing now it's almost worth 2 stimulus checks3🤣,Boeing I spent my stimulus check on boeing now it's almost worth 2 stimulus checks3 [rolling on the floor laughing]
103194,2020-06-05,BA,excitement,bullish,$BA I feel so Bad for shorts! Let goo🚀🚀🚀🚀🚀🚀🚀🚀 holding from 125💪🏽🍾,Boeing I feel so Bad for shorts! Let goo [rocket]         holding from 125 [flexed biceps medium skin tone]  [bottle with popping cork]
103195,2020-06-05,BA,surprise,bullish,$BA can’t believe my eyes😍 feels just like yesterday I was buying at below 130! I’m not selling until this hits at least 400!,Boeing can’t believe my eyes [smiling face with heart eyes]  feels just like yesterday I was buying at below 130! I’m not selling until this hits at least 400!
103196,2020-06-05,BA,amusement,bullish,$BA 226 then 240s. After that say hello to 300s 😎,Boeing 226 then 240s. After that say hello to 300s  [smiling face with sunglasses]
103197,2020-06-05,BA,disgust,bullish,$BA the options don't even go about $215 for this week. 🤯,Boeing the options don't even go about $215 for this week.  [exploding head]
103198,2020-06-05,BA,excitement,bullish,"$BA This will be over $250, was trading 315-347, looking 250-270 as new norm till they get back on solid ground 🍺🍿","Boeing This will be over $250, was trading 315-347, looking 250-270 as new norm till they get back on solid ground  [beer mug]  [popcorn] "
103199,2020-06-05,TSLA,disgust,bearish,$TSLA battery day cancelled!!! Lol 😂 gl bulls,Tesla battery day cancelled!!! Lol  [face with tears of joy]  gl bulls
103200,2020-06-05,BA,amusement,bullish,$BA lol and I never thought I will be able to buy more 😍😍🚀🚀🚀🚀🚀,Boeing lol and I never thought I will be able to buy more  [smiling face with heart eyes]   [rocket]
103201,2020-06-05,AAPL,anxiety,bearish,$AAPL will have a epic drop.   I gonna hold my 325 puts.   Hehehe😝,Apple will have a epic drop.   I gonna hold my 325 puts.   Hehehe [squinting face with tongue]
103202,2020-06-05,BA,optimism,bullish,$BA Made me a little bit nervous there you silly goose 👀,Boeing Made me a little bit nervous there you silly goose  [eyes]
103203,2020-06-05,BA,anxiety,bullish,$BA buy today before you get burned pre market on Monday 🤷🏽‍♂️,Boeing buy today before you get burned pre market on Monday  [man shrugging medium skin tone]
103204,2020-06-05,BA,optimism,bullish,$BA LMFAO @ the people who bought at 215+🤣🤣,Boeing LMFAO @ the people who bought at 215+ [rolling on the floor laughing]
103205,2020-06-05,CCL,anxiety,bullish,$CCL wait till they fire the thrusters.. 😉😉,Carnival wait till they fire the thrusters..  [winking face]
103206,2020-06-05,BA,optimism,bullish,$BA let’s close today @ 210 📈🤪,Boeing let’s close today @ 210  [chart increasing]  [zany face]
